RNG004-1.p,0.00631213188171,148
SCT146+1.p,0.0409400463104,2876
CSR086+5.p,0.718498945236,80377
SWC071+1.p,0.0177230834961,888
GEO066-2.p,0.00576305389404,233
NUM441+1.p,0.0109369754791,346
HEN003-4.p,0.00469303131104,93
ALG088+1.p,0.0124571323395,246
NUM137-1.p,0.00843501091003,1009
SET021-6.p,0.00538992881775,589
SET656+3.p,0.00960206985474,320
NUM377+1.020.p,0.829550981522,826
SEU289+2.p,0.0700998306274,2675
LDA017-1.p,30.0044419765,40
MGT011-1.p,0.00839996337891,93
SET805+4.p,0.0101420879364,258
SWB016+3.p,30.0119349957,840
SET829-1.p,0.0176661014557,5376
SWV937-1.p,0.017884016037,2465
GRP072-1.p,0.00565409660339,39
SWW369+1.p,0.718470811844,27333
PRO001+3.p,0.0101962089539,492
NUM430+3.p,0.0092408657074,193
GRP401-1.p,0.00446701049805,111
RNG127+1.p,0.00718092918396,65
ALG367-1.p,0.0214869976044,4665
NUM845+1.p,0.00792789459229,308
SCT120+1.p,0.0438530445099,2771
NUM179-1.p,0.00987195968628,1005
SYN145-1.p,0.00926899909973,1852
SET833-1.p,0.0179290771484,5371
SWW473+1.p,0.0341222286224,2244
CSR115+70.p,0.119449853897,31407
RNG036-7.p,0.00757503509521,96
LCL646+1.015.p,0.0666239261627,4467
LAT094-1.p,0.00510907173157,32
LCL450+2.p,0.0118589401245,282
NLP219-1.p,0.00786900520325,609
CSR030+6.p,30.1250348091,15438219
LCL297-3.p,0.00571322441101,144
RNG008-5.p,0.00520992279053,175
SYN622-1.p,0.00428104400635,167
KLE109+1.p,30.0067958832,218
REL035+1.p,0.00564694404602,109
